****************************************
Report : Time Based Power
	-net_power
	-hierarchy
	-sort_by net_switching_power
	-power_greater_than       0
	-nosplit
Design : netlist_1
Version: Q-2019.12-SP1
Date   : Wed Aug 28 12:17:03 2024
****************************************



  Attributes
  ----------
      a  -  Switching activity information / Switching power information annotated on net
      p  -  Propagated switching activity information on net
      d  -  Default switching activity used on net
      u  -  Net switching activity uninitialized
      m  -  Net is driven by multiple pins
      b  -  Net is a primary input (boundary net)

		Toggle rates reported with respect to time unit 1ns
--------------------------------------------------------------------------------
                                  Total      Static   Toggle   Switching
Net                         Vdd   Net Load   Prob.    Rate     Power      Attrs
net650                      1.80    0.022    -1.000   0.0000      0.0000  a
net651                      1.80    0.004    -1.000   0.0000      0.0000  a
net652                      1.80    0.002    -1.000   0.0000      0.0000  a
net653                      1.80    0.018    -1.000   0.0000      0.0000  a
net655                      1.80    0.006    -1.000   0.0000      0.0000  a
net656                      1.80    0.005    -1.000   0.0000      0.0000  a
net658                      1.80    0.004    -1.000   0.0000      0.0000  a
net659                      1.80    0.002    -1.000   0.0000      0.0000  a
net660                      1.80    0.003    -1.000   0.0000      0.0000  a
net661                      1.80    0.007    -1.000   0.0000      0.0000  a
net662                      1.80    0.009    -1.000   0.0000      0.0000  a
net663                      1.80    0.002    -1.000   0.0000      0.0000  a
net664                      1.80    0.003    -1.000   0.0000      0.0000  a
net665                      1.80    0.005    -1.000   0.0000      0.0000  a
net666                      1.80    0.010    -1.000   0.0000      0.0000  a
net667                      1.80    0.014    -1.000   0.0000      0.0000  a
net668                      1.80    0.084    -1.000   0.0000      0.0000  a
net669                      1.80    0.025    -1.000   0.0000      0.0000  a
net671                      1.80    0.011    -1.000   0.0000      0.0000  a
net672                      1.80    0.032    -1.000   0.0000      0.0000  a
net673                      1.80    0.028    -1.000   0.0000      0.0000  a
net674                      1.80    0.024    -1.000   0.0000      0.0000  a
net675                      1.80    0.007    -1.000   0.0000      0.0000  a
net676                      1.80    0.022    -1.000   0.0000      0.0000  a
net677                      1.80    0.004    -1.000   0.0000      0.0000  a
net678                      1.80    0.003    -1.000   0.0000      0.0000  a
net680                      1.80    0.010    -1.000   0.0000      0.0000  a
net681                      1.80    0.010    -1.000   0.0000      0.0000  a
net682                      1.80    0.010    -1.000   0.0000      0.0000  a
net683                      1.80    0.008    -1.000   0.0000      0.0000  a
net684                      1.80    0.021    -1.000   0.0000      0.0000  a
net685                      1.80    0.018    -1.000   0.0000      0.0000  a
net686                      1.80    0.019    -1.000   0.0000      0.0000  a
net687                      1.80    0.002    -1.000   0.0000      0.0000  a
net688                      1.80    0.015    -1.000   0.0000      0.0000  a
net689                      1.80    0.015    -1.000   0.0000      0.0000  a
net690                      1.80    0.012    -1.000   0.0000      0.0000  a
net691                      1.80    0.002    -1.000   0.0000      0.0000  a
net692                      1.80    0.009    -1.000   0.0000      0.0000  a
net693                      1.80    0.010    -1.000   0.0000      0.0000  a
net694                      1.80    0.009    -1.000   0.0000      0.0000  a
net695                      1.80    0.003    -1.000   0.0000      0.0000  a
net696                      1.80    0.016    -1.000   0.0000      0.0000  a
net697                      1.80    0.020    -1.000   0.0000      0.0000  a
net698                      1.80    0.009    -1.000   0.0000      0.0000  a
net699                      1.80    0.030    -1.000   0.0000      0.0000  a
net700                      1.80    0.009    -1.000   0.0000      0.0000  a
net701                      1.80    0.004    -1.000   0.0000      0.0000  a
net702                      1.80    0.051    -1.000   0.0000      0.0000  a
net703                      1.80    0.004    -1.000   0.0000      0.0000  a
net704                      1.80    0.002    -1.000   0.0000      0.0000  a
net705                      1.80    0.014    -1.000   0.0000      0.0000  a
net706                      1.80    0.022    -1.000   0.0000      0.0000  a
net708                      1.80    0.022    -1.000   0.0000      0.0000  a
net709                      1.80    0.024    -1.000   0.0000      0.0000  am
net710                      1.80    0.004    -1.000   0.0000      0.0000  a
net711                      1.80    0.025    -1.000   0.0000      0.0000  a
net712                      1.80    0.014    -1.000   0.0000      0.0000  a
net713                      1.80    0.016    -1.000   0.0000      0.0000  a
net714                      1.80    0.022    -1.000   0.0000      0.0000  a
net715                      1.80    0.024    -1.000   0.0000      0.0000  a
net716                      1.80    0.044    -1.000   0.0000      0.0000  a
net717                      1.80    0.036    -1.000   0.0000      0.0000  a
net718                      1.80    0.003    -1.000   0.0000      0.0000  a
net719                      1.80    0.012    -1.000   0.0000      0.0000  a
net720                      1.80    0.024    -1.000   0.0000      0.0000  a
net721                      1.80    0.015    -1.000   0.0000      0.0000  a
net722                      1.80    0.013    -1.000   0.0000      0.0000  a
net723                      1.80    0.057    -1.000   0.0000      0.0000  a
net724                      1.80    0.052    -1.000   0.0000      0.0000  a
net725                      1.80    0.057    -1.000   0.0000      0.0000  a
net726                      1.80    0.035    -1.000   0.0000      0.0000  a
net727                      1.80    0.042    -1.000   0.0000      0.0000  a
net728                      1.80    0.013    -1.000   0.0000      0.0000  a
net729                      1.80    0.016    -1.000   0.0000      0.0000  a
net730                      1.80    0.018    -1.000   0.0000      0.0000  a
net731                      1.80    0.038    -1.000   0.0000      0.0000  a
net732                      1.80    0.027    -1.000   0.0000      0.0000  a
net733                      1.80    0.017    -1.000   0.0000      0.0000  a
net734                      1.80    0.039    -1.000   0.0000      0.0000  a
net735                      1.80    0.029    -1.000   0.0000      0.0000  a
net736                      1.80    0.035    -1.000   0.0000      0.0000  a
net737                      1.80    0.056    -1.000   0.0000      0.0000  a
net738                      1.80    0.038    -1.000   0.0000      0.0000  a
net740                      1.80    0.040    -1.000   0.0000      0.0000  a
net741                      1.80    0.050    -1.000   0.0000      0.0000  a
net742                      1.80    0.012    -1.000   0.0000      0.0000  a
net743                      1.80    0.014    -1.000   0.0000      0.0000  a
net744                      1.80    0.013    -1.000   0.0000      0.0000  a
net745                      1.80    0.029    -1.000   0.0000      0.0000  a
net746                      1.80    0.026    -1.000   0.0000      0.0000  a
net747                      1.80    0.017    -1.000   0.0000      0.0000  a
net748                      1.80    0.032    -1.000   0.0000      0.0000  a
net749                      1.80    0.024    -1.000   0.0000      0.0000  a
net750                      1.80    0.017    -1.000   0.0000      0.0000  a
net751                      1.80    0.056    -1.000   0.0000      0.0000  a
net752                      1.80    0.025    -1.000   0.0000      0.0000  a
net753                      1.80    0.037    -1.000   0.0000      0.0000  a
net754                      1.80    0.019    -1.000   0.0000      0.0000  a
net755                      1.80    0.014    -1.000   0.0000      0.0000  a
net756                      1.80    0.033    -1.000   0.0000      0.0000  a
net757                      1.80    0.052    -1.000   0.0000      0.0000  a
net758                      1.80    0.067    -1.000   0.0000      0.0000  a
net759                      1.80    0.036    -1.000   0.0000      0.0000  a
net760                      1.80    0.012    -1.000   0.0000      0.0000  a
net761                      1.80    0.012    -1.000   0.0000      0.0000  a
net762                      1.80    0.023    -1.000   0.0000      0.0000  a
net763                      1.80    0.026    -1.000   0.0000      0.0000  a
net764                      1.80    0.026    -1.000   0.0000      0.0000  a
net765                      1.80    0.071    -1.000   0.0000      0.0000  a
net766                      1.80    0.024    -1.000   0.0000      0.0000  a
net767                      1.80    0.020    -1.000   0.0000      0.0000  a
net768                      1.80    0.073    -1.000   0.0000      0.0000  a
net769                      1.80    0.072    -1.000   0.0000      0.0000  a
net770                      1.80    0.052    -1.000   0.0000      0.0000  a
net771                      1.80    0.064    -1.000   0.0000      0.0000  a
net772                      1.80    0.035    -1.000   0.0000      0.0000  a
net773                      1.80    0.019    -1.000   0.0000      0.0000  a
net774                      1.80    0.020    -1.000   0.0000      0.0000  a
net775                      1.80    0.021    -1.000   0.0000      0.0000  a
net776                      1.80    0.020    -1.000   0.0000      0.0000  a
net777                      1.80    0.060    -1.000   0.0000      0.0000  a
net778                      1.80    0.019    -1.000   0.0000      0.0000  a
net779                      1.80    0.029    -1.000   0.0000      0.0000  a
net780                      1.80    0.014    -1.000   0.0000      0.0000  a
net781                      1.80    0.042    -1.000   0.0000      0.0000  a
net782                      1.80    0.050    -1.000   0.0000      0.0000  a
net783                      1.80    0.051    -1.000   0.0000      0.0000  a
net784                      1.80    0.031    -1.000   0.0000      0.0000  a
net785                      1.80    0.033    -1.000   0.0000      0.0000  a
net786                      1.80    0.061    -1.000   0.0000      0.0000  a
net787                      1.80    0.078    -1.000   0.0000      0.0000  a
net788                      1.80    0.007    -1.000   0.0000      0.0000  a
net789                      1.80    0.045    -1.000   0.0000      0.0000  a
net790                      1.80    0.020    -1.000   0.0000      0.0000  a
net791                      1.80    0.015    -1.000   0.0000      0.0000  a
net792                      1.80    0.011    -1.000   0.0000      0.0000  a
net793                      1.80    0.011    -1.000   0.0000      0.0000  a
net794                      1.80    0.020    -1.000   0.0000      0.0000  a
net795                      1.80    0.037    -1.000   0.0000      0.0000  a
net796                      1.80    0.044    -1.000   0.0000      0.0000  a
net797                      1.80    0.009    -1.000   0.0000      0.0000  a
net798                      1.80    0.017    -1.000   0.0000      0.0000  a
net799                      1.80    0.027    -1.000   0.0000      0.0000  a
net800                      1.80    0.041    -1.000   0.0000      0.0000  a
net801                      1.80    0.033    -1.000   0.0000      0.0000  a
net802                      1.80    0.027    -1.000   0.0000      0.0000  a
net803                      1.80    0.019    -1.000   0.0000      0.0000  a
net804                      1.80    0.027    -1.000   0.0000      0.0000  a
net805                      1.80    0.030    -1.000   0.0000      0.0000  a
net806                      1.80    0.052    -1.000   0.0000      0.0000  a
net807                      1.80    0.056    -1.000   0.0000      0.0000  a
net808                      1.80    0.047    -1.000   0.0000      0.0000  a
net809                      1.80    0.018    -1.000   0.0000      0.0000  a
net810                      1.80    0.019    -1.000   0.0000      0.0000  a
net811                      1.80    0.013    -1.000   0.0000      0.0000  a
net812                      1.80    0.014    -1.000   0.0000      0.0000  a
net813                      1.80    0.054    -1.000   0.0000      0.0000  a
net814                      1.80    0.048    -1.000   0.0000      0.0000  a
net815                      1.80    0.012    -1.000   0.0000      0.0000  a
net816                      1.80    0.013    -1.000   0.0000      0.0000  a
net817                      1.80    0.019    -1.000   0.0000      0.0000  a
net818                      1.80    0.014    -1.000   0.0000      0.0000  a
net819                      1.80    0.013    -1.000   0.0000      0.0000  a
net820                      1.80    0.019    -1.000   0.0000      0.0000  a
net821                      1.80    0.031    -1.000   0.0000      0.0000  a
net822                      1.80    0.045    -1.000   0.0000      0.0000  a
net823                      1.80    0.028    -1.000   0.0000      0.0000  a
net824                      1.80    0.048    -1.000   0.0000      0.0000  a
net825                      1.80    0.029    -1.000   0.0000      0.0000  a
net826                      1.80    0.039    -1.000   0.0000      0.0000  a
net827                      1.80    0.030    -1.000   0.0000      0.0000  a
net828                      1.80    0.008    -1.000   0.0000      0.0000  a
net829                      1.80    0.018    -1.000   0.0000      0.0000  a
net830                      1.80    0.028    -1.000   0.0000      0.0000  a
net831                      1.80    0.071    -1.000   0.0000      0.0000  a
net832                      1.80    0.078    -1.000   0.0000      0.0000  a
net833                      1.80    0.011    -1.000   0.0000      0.0000  a
net834                      1.80    0.019    -1.000   0.0000      0.0000  a
net835                      1.80    0.009    -1.000   0.0000      0.0000  a
net836                      1.80    0.019    -1.000   0.0000      0.0000  a
net837                      1.80    0.021    -1.000   0.0000      0.0000  a
net838                      1.80    0.040    -1.000   0.0000      0.0000  a
net839                      1.80    0.010    -1.000   0.0000      0.0000  a
net840                      1.80    0.024    -1.000   0.0000      0.0000  a
net841                      1.80    0.045    -1.000   0.0000      0.0000  a
net842                      1.80    0.088    -1.000   0.0000      0.0000  a
net843                      1.80    0.008    -1.000   0.0000      0.0000  a
net844                      1.80    0.072    -1.000   0.0000      0.0000  a
net845                      1.80    0.024    -1.000   0.0000      0.0000  a
net846                      1.80    0.041    -1.000   0.0000      0.0000  a
net847                      1.80    0.010    -1.000   0.0000      0.0000  a
net848                      1.80    0.016    -1.000   0.0000      0.0000  a
net849                      1.80    0.029    -1.000   0.0000      0.0000  a
net850                      1.80    0.042    -1.000   0.0000      0.0000  a
net851                      1.80    0.023    -1.000   0.0000      0.0000  a
net852                      1.80    0.014    -1.000   0.0000      0.0000  a
net853                      1.80    0.014    -1.000   0.0000      0.0000  a
net854                      1.80    0.012    -1.000   0.0000      0.0000  a
net855                      1.80    0.017    -1.000   0.0000      0.0000  a
net856                      1.80    0.012    -1.000   0.0000      0.0000  a
net857                      1.80    0.011    -1.000   0.0000      0.0000  a
net858                      1.80    0.007    -1.000   0.0000      0.0000  a
net859                      1.80    0.012    -1.000   0.0000      0.0000  a
net860                      1.80    0.020    -1.000   0.0000      0.0000  a
net922                      1.80    0.015    -1.000   0.0000      0.0000  a
net923                      1.80    0.051    -1.000   0.0000      0.0000  a
net924                      1.80    0.011    -1.000   0.0000      0.0000  a
net925                      1.80    0.060    -1.000   0.0000      0.0000  a
net926                      1.80    0.085    -1.000   0.0000      0.0000  a
net927                      1.80    0.020    -1.000   0.0000      0.0000  a
net928                      1.80    0.083    -1.000   0.0000      0.0000  a
net929                      1.80    0.087    -1.000   0.0000      0.0000  a
net930                      1.80    0.052    -1.000   0.0000      0.0000  a
net931                      1.80    0.048    -1.000   0.0000      0.0000  a
net932                      1.80    0.055    -1.000   0.0000      0.0000  a
net933                      1.80    0.029    -1.000   0.0000      0.0000  a
net934                      1.80    0.030    -1.000   0.0000      0.0000  a
net935                      1.80    0.011    -1.000   0.0000      0.0000  a
net936                      1.80    0.051    -1.000   0.0000      0.0000  a
net937                      1.80    0.015    -1.000   0.0000      0.0000  a
net938                      1.80    0.014    -1.000   0.0000      0.0000  a
net939                      1.80    0.053    -1.000   0.0000      0.0000  a
net940                      1.80    0.039    -1.000   0.0000      0.0000  a
net941                      1.80    0.009    -1.000   0.0000      0.0000  a
net942                      1.80    0.044    -1.000   0.0000      0.0000  a
net944                      1.80    0.019    -1.000   0.0000      0.0000  a
net945                      1.80    0.010    -1.000   0.0000      0.0000  a
net947                      1.80    0.021    -1.000   0.0000      0.0000  a
net948                      1.80    0.029    -1.000   0.0000      0.0000  a
net949                      1.80    0.028    -1.000   0.0000      0.0000  a
net950                      1.80    0.072    -1.000   0.0000      0.0000  a
net951                      1.80    0.048    -1.000   0.0000      0.0000  a
net952                      1.80    0.016    -1.000   0.0000      0.0000  a
net953                      1.80    0.054    -1.000   0.0000      0.0000  a
net954                      1.80    0.016    -1.000   0.0000      0.0000  a
net955                      1.80    0.038    -1.000   0.0000      0.0000  a
net956                      1.80    0.027    -1.000   0.0000      0.0000  a
net957                      1.80    0.018    -1.000   0.0000      0.0000  a
net960                      1.80    0.036    -1.000   0.0000      0.0000  a
net961                      1.80    0.060    -1.000   0.0000      0.0000  a
net962                      1.80    0.072    -1.000   0.0000      0.0000  a
net963                      1.80    0.074    -1.000   0.0000      0.0000  a
net964                      1.80    0.008    -1.000   0.0000      0.0000  a
net966                      1.80    0.095    -1.000   0.0000      0.0000  a
net967                      1.80    0.045    -1.000   0.0000      0.0000  a
net969                      1.80    0.038    -1.000   0.0000      0.0000  a
net970                      1.80    0.042    -1.000   0.0000      0.0000  a
net971                      1.80    0.012    -1.000   0.0000      0.0000  a
net972                      1.80    0.018    -1.000   0.0000      0.0000  a
net973                      1.80    0.015    -1.000   0.0000      0.0000  a
net974                      1.80    0.011    -1.000   0.0000      0.0000  a
net976                      1.80    0.069    -1.000   0.0000      0.0000  a
net977                      1.80    0.011    -1.000   0.0000      0.0000  a
net978                      1.80    0.067    -1.000   0.0000      0.0000  a
net979                      1.80    0.045    1.000    0.0000      0.0000  a
net981                      1.80    0.083    -1.000   0.0000      0.0000  a
net983                      1.80    0.063    -1.000   0.0000      0.0000  a
net984                      1.80    0.034    -1.000   0.0000      0.0000  a
net985                      1.80    0.055    -1.000   0.0000      0.0000  a
net1000                     1.80    0.105    1.000    0.0000      0.0000  a
net1008                     1.80    0.065    -1.000   0.0000      0.0000  a
net1009                     1.80    0.072    -1.000   0.0000      0.0000  a
net1010                     1.80    0.047    -1.000   0.0000      0.0000  a
net1011                     1.80    0.035    -1.000   0.0000      0.0000  a
net1012                     1.80    0.047    -1.000   0.0000      0.0000  a
net1013                     1.80    0.043    -1.000   0.0000      0.0000  a
net1014                     1.80    0.018    -1.000   0.0000      0.0000  a
net1015                     1.80    0.072    -1.000   0.0000      0.0000  a
net1016                     1.80    0.039    -1.000   0.0000      0.0000  a
net1017                     1.80    0.075    -1.000   0.0000      0.0000  a
net1020                     1.80    0.065    -1.000   0.0000      0.0000  a
net1021                     1.80    0.080    -1.000   0.0000      0.0000  a
net1022                     1.80    0.100    -1.000   0.0000      0.0000  a
net1023                     1.80    0.106    -1.000   0.0000      0.0000  a
net1024                     1.80    0.039    -1.000   0.0000      0.0000  a
net1025                     1.80    0.105    -1.000   0.0000      0.0000  a
net1026                     1.80    0.102    -1.000   0.0000      0.0000  a
net1027                     1.80    0.075    -1.000   0.0000      0.0000  a
net1028                     1.80    0.067    -1.000   0.0000      0.0000  a
net1029                     1.80    0.111    -1.000   0.0000      0.0000  a
net1030                     1.80    0.079    -1.000   0.0000      0.0000  a
net1032                     1.80    0.078    -1.000   0.0000      0.0000  a
net1052                     1.80    0.014    -1.000   0.0000      0.0000  a
net1053                     1.80    0.017    -1.000   0.0000      0.0000  a
net1054                     1.80    0.005    -1.000   0.0000      0.0000  a
net1061                     1.80    0.022    -1.000   0.0000      0.0000  a
net1062                     1.80    0.006    -1.000   0.0000      0.0000  a
net1063                     1.80    0.002    -1.000   0.0000      0.0000  a
net1064                     1.80    0.022    -1.000   0.0000      0.0000  a
net1081                     1.80    0.011    -1.000   0.0000      0.0000  a
net1087                     1.80    0.003    -1.000   0.0000      0.0000  a
net1088                     1.80    0.006    -1.000   0.0000      0.0000  a
net1089                     1.80    0.004    -1.000   0.0000      0.0000  a
net1090                     1.80    0.003    -1.000   0.0000      0.0000  a
net1091                     1.80    0.006    -1.000   0.0000      0.0000  a
net1092                     1.80    0.010    -1.000   0.0000      0.0000  a
net1093                     1.80    0.007    -1.000   0.0000      0.0000  a
net1094                     1.80    0.010    -1.000   0.0000      0.0000  a
net1095                     1.80    0.012    -1.000   0.0000      0.0000  a
net1096                     1.80    0.005    -1.000   0.0000      0.0000  a
net1097                     1.80    0.008    -1.000   0.0000      0.0000  a
net1098                     1.80    0.011    -1.000   0.0000      0.0000  a
net1099                     1.80    0.005    -1.000   0.0000      0.0000  a
net1100                     1.80    0.006    -1.000   0.0000      0.0000  a
net1101                     1.80    0.006    -1.000   0.0000      0.0000  a
net1102                     1.80    0.010    -1.000   0.0000      0.0000  a
net1103                     1.80    0.010    -1.000   0.0000      0.0000  a
net1117                     1.80    0.076    1.000    0.0000      0.0000  a
net1123                     1.80    0.006    -1.000   0.0000      0.0000  a
out0                        1.80    0.000    -1.000   0.0000      0.0000  a
out1                        1.80    0.001    -1.000   0.0000      0.0000  a
out2                        1.80    0.001    -1.000   0.0000      0.0000  a
out3                        1.80    0.001    -1.000   0.0000      0.0000  a
out4                        1.80    0.001    -1.000   0.0000      0.0000  a
out5                        1.80    0.001    -1.000   0.0000      0.0000  a
out6                        1.80    0.001    -1.000   0.0000      0.0000  a
out7                        1.80    0.001    -1.000   0.0000      0.0000  a
out8                        1.80    0.000    -1.000   0.0000      0.0000  a
out9                        1.80    0.001    -1.000   0.0000      0.0000  a
out10                       1.80    0.001    -1.000   0.0000      0.0000  a
out11                       1.80    0.001    -1.000   0.0000      0.0000  a
out12                       1.80    0.001    -1.000   0.0000      0.0000  a
out13                       1.80    0.000    -1.000   0.0000      0.0000  a
out14                       1.80    0.001    -1.000   0.0000      0.0000  a
out15                       1.80    0.001    -1.000   0.0000      0.0000  a
out16                       1.80    0.001    -1.000   0.0000      0.0000  a
out17                       1.80    0.001    -1.000   0.0000      0.0000  a
out18                       1.80    0.001    -1.000   0.0000      0.0000  a
out19                       1.80    0.001    -1.000   0.0000      0.0000  a
out20                       1.80    0.000    -1.000   0.0000      0.0000  a
out21                       1.80    0.001    -1.000   0.0000      0.0000  a
out22                       1.80    0.001    -1.000   0.0000      0.0000  a
out23                       1.80    0.001    -1.000   0.0000      0.0000  a
out24                       1.80    0.001    -1.000   0.0000      0.0000  a
out25                       1.80    0.002    -1.000   0.0000      0.0000  a
out27                       1.80    0.000    -1.000   0.0000      0.0000  a
out28                       1.80    0.001    -1.000   0.0000      0.0000  a
out30                       1.80    0.000    -1.000   0.0000      0.0000  a
out32                       1.80    0.000    -1.000   0.0000      0.0000  a
out34                       1.80    0.001    -1.000   0.0000      0.0000  a
out36                       1.80    0.001    -1.000   0.0000      0.0000  a
out38                       1.80    0.001    -1.000   0.0000      0.0000  a
out39                       1.80    0.001    -1.000   0.0000      0.0000  a
out40                       1.80    0.001    -1.000   0.0000      0.0000  a
out41                       1.80    0.000    -1.000   0.0000      0.0000  a
out42                       1.80    0.001    -1.000   0.0000      0.0000  a
out43                       1.80    0.001    -1.000   0.0000      0.0000  a
out44                       1.80    0.000    -1.000   0.0000      0.0000  a
out47                       1.80    0.001    -1.000   0.0000      0.0000  a
out48                       1.80    0.002    -1.000   0.0000      0.0000  a
out49                       1.80    0.000    -1.000   0.0000      0.0000  a
out50                       1.80    0.000    -1.000   0.0000      0.0000  a
out52                       1.80    0.001    -1.000   0.0000      0.0000  a
out53                       1.80    0.001    -1.000   0.0000      0.0000  a
out54                       1.80    0.001    -1.000   0.0000      0.0000  a
out55                       1.80    0.001    -1.000   0.0000      0.0000  a
out56                       1.80    0.001    -1.000   0.0000      0.0000  a
out57                       1.80    0.001    -1.000   0.0000      0.0000  a
out58                       1.80    0.001    -1.000   0.0000      0.0000  a
out60                       1.80    0.001    -1.000   0.0000      0.0000  a
--------------------------------------------------------------------------------
Total (1542 nets)                                              2.668e-06 Watt



                                      Int      Switch   Leak      Peak     Peak            Glitch   X-tran   Total
Hierarchy                             Power    Power    Power     Power    Time            Power    Power    Power    %
---------------------------------------------------------------------------------------------------------------------------
netlist_1                             3.14e-06 2.67e-06 1.22e-08  4.52e-02 1986985.587-1986985.588    0.000 6.69e-07 5.82e-06 100.0
1
